194008,0
351233,0
396721,0
409187,0
601417,0
691223,0
696586,0
819927,0
932153,0
939013,0
1098110,0
1294100,0
1586094,0
1773799,0
1820413,0
2108972,0
2285469,0
2300130,0
2475844,0
2548055,0
2624828,0
2670533,0
2745153,0
2768982,0
2831860,0
2936979,0
3027485,0
3114162,0
3165835,0
3210724,0
3271558,0
3445560,0
4025034,0
4041799,0
4067903,0
4084846,0
4182115,0
4207841,0
4354088,0
4432280,0
4515143,0
4650997,0
4743352,0
4903774,0
4928309,0
4957004,0
4957244,0
4972564,0
5112083,0
5193208,0
5198381,0
5230844,0
5286328,0
5501080,0
5724412,0
5764460,0
5783446,0
5836658,0
6128696,0
6148234,0
6355201,0
6375698,0
6521264,0
6571899,0
6726289,0
6772970,0
6873484,0
7039928,0
7124502,0
7164559,0
7197970,0
7334211,0
7347269,0
7548055,0
7641796,0
7667497,0
7701553,0
7893423,0
7900271,0
7969487,0
8134875,0
8224485,0
8487775,0
8526717,0
8613058,0
8643650,0
8667964,0
8705583,0
8906583,0
9054772,0
9063274,0
9148388,0
9172064,0
9305543,0
9309424,0
9412823,0
9477943,0
9554128,0
9588045,0
9749255,0
9909908,1
9953875,1
10250727,1
10407072,1
11009296,1
11089524,1
11174010,1
11300933,1
11563714,1
11649564,1
11751660,1
11752020,1
11809479,1
11838404,1
12026810,1
12068780,1
12123781,1
12129246,1
12143989,1
12146484,1
12336160,1
12582909,1
12671679,1
12807744,1
12879248,1
13015254,1
13050799,1
13168375,1
13308658,1
13345805,1
13583521,1
13608430,1
13705063,1
13708297,1
13936791,1
13952639,1
13981687,1
14027485,1
14035015,1
14265529,1
14398881,1
14449730,1
14629216,1
14860404,1
15038144,1
15040714,1
15181583,1
15194861,1
15221257,1
15263554,1
15275230,1
15296059,1
15405554,1
15523884,1
15735028,1
15899807,1
15966170,1
15972624,1
16155679,1
16362868,1
16365739,1
16370903,1
16438304,1
16491990,1
16501431,1
16519499,1
16580555,1
16781466,1
16825011,1
16855724,1
17024734,1
17105339,1
17224401,1
17352626,1
17393430,1
17521898,1
17647278,1
18137993,1
18324259,1
18696752,1
18726970,1
18792195,1
18837999,1
18861403,1
18869188,1
18944050,1
19086573,1
19126396,1
19185958,1
19227521,1
19350593,1
19528273,1
19641602,1
19735476,1
19746270,1
19843794,1
20373774,1
20455857,1
20473474,1
20531654,1
20698560,2
20764215,2
20770249,2
20794394,2
20817406,2
20905448,2
20911354,2
20928891,2
20981997,2
21005542,2
21151372,2
21221715,2
21269851,2
21297759,2
21308960,2
21458566,2
21514988,2
21788351,2
22163665,2
22226889,2
22342589,2
22518417,2
22553239,2
22638705,2
