35,0
35,0
36,0
37,0
37,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
38,0
39,0
39,0
39,0
39,0
39,0
39,0
39,0
39,0
39,0
39,0
39,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
40,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
41,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
43,0
44,0
44,0
44,0
44,0
44,0
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
44,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
45,1
46,1
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
46,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,2
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
47,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
48,3
49,3
49,3
49,3
49,3
49,3
49,3
49,3
49,3
49,3
49,3
49,3
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
49,4
